attendance,internal_marks,assignment_scores,participation_level,study_hours,previous_semester_result,performance
91.80744779074814,23.57800770171224,14.553535739064056,8,8.5377775066845,49.87595642197448,average
70.83329005048297,42.59300454986049,23.808925712067683,8,6.530371997604681,43.83278604585417,average
77.55885682822544,13.204593855387007,30.296477548712353,9,6.230758813488609,59.04333100167311,at_risk
63.13825525369064,45.792666242421106,44.96890098740703,1,3.2827199996263445,53.21914591731805,average
61.0140297366183,31.90369504614945,29.741863213604745,1,7.80700842624598,70.9183112796626,at_risk
98.505936587117,42.69191079849975,38.09035064126657,3,1.7350054827408663,46.14202507499256,average
93.43920482048824,28.092731380732005,49.712673559962816,3,9.318583637151951,85.10624726097868,high
87.83896824374793,35.743107807860994,15.259564795919264,10,3.9324111469343626,94.37401116610832,average
76.3581177765708,31.056106437444527,20.98926102078078,8,2.149971875109914,84.60611043737165,at_risk
66.93177280283383,39.263580870213275,25.783043023905854,10,4.981298797921769,71.96962224408365,average
66.25748170684344,13.265199281223584,26.873127141553255,1,1.3822291833087985,91.6400693073331,at_risk
70.00971592658381,12.414083359622552,26.44084301062183,2,7.161635748384697,81.69510278689046,at_risk
81.96906658824481,19.884129360405858,46.3044401022622,2,9.124349594008205,40.63306734701139,average
88.5838369080025,16.381787204527534,38.56130577867425,3,8.535367064246579,63.64540916647019,average
86.40789506870925,44.87134266368807,34.31620856362815,6,2.14632526103093,91.057113964408,average
71.19735587783771,18.76855949432177,22.374908714511285,1,2.1364402339695867,60.751531478516156,at_risk
98.19461122652777,49.03461023276525,42.95161536885179,2,8.320910340918378,42.11291041153141,average
89.51587666783074,23.475831670844272,48.202420459399555,1,9.318288471428044,84.77077831313633,average
82.17416210045603,17.284716627547972,42.84793130200906,5,5.146028468501402,88.12229621697212,average
84.46882984937409,41.58794028569916,10.062604207658916,7,5.490740052223893,49.63562170259851,average
76.7840024971116,36.34831102003504,35.45605480733628,8,3.864358372471533,72.24042981059087,average
69.9092395800463,29.92782865812556,12.045415257684029,10,9.048386064307726,51.51732633974355,average
74.23890714605047,32.214542037505254,20.304288813348876,1,6.804126147631203,83.1540651426488,at_risk
90.31384441857476,38.768071130890554,12.380988013910867,7,3.5942641945063163,56.29302731064914,at_risk
60.57573954519023,19.13818965325195,34.15181811797551,5,3.6890458394882644,58.972907353799805,at_risk
64.64290562027665,49.853356642269674,37.46359653970427,10,9.020800657572421,90.69825121840609,average
61.84010568087011,48.991726485871325,14.579505522636204,1,1.1227062151523932,68.57934113241426,at_risk
61.62915209275881,36.01302745387748,25.353555321799178,3,3.9045391545397456,80.18526707309488,average
94.21842336044028,17.981698037165806,28.249460358221683,7,5.989210130947321,64.14238304334806,at_risk
88.14631437520094,37.209129697251655,24.762120870436664,10,2.333957158893922,57.880411431625326,average
78.966953163493,12.887936359167034,14.841000019407723,1,1.8288887877963083,77.52868362547969,at_risk
63.91336642604006,11.226100088232243,26.757911607499018,7,8.33748697981504,49.291454444729276,at_risk
79.6646350046733,20.30731554044855,40.04712191233672,5,9.049639497836566,62.37999013401178,average
78.93887083122263,28.504918269572652,12.840306581330218,1,8.412457787183705,52.54222224315534,at_risk
66.92807479640061,44.73090021633522,13.207200563276139,1,9.08909100763613,81.74769801644473,average
77.35406596951893,39.08676279065232,24.19085167343937,1,5.978007739525344,96.65253030076646,average
75.94018937589493,39.70826084799924,47.669028464757005,9,8.310323088913076,99.73065808095198,high
84.63400392208865,27.019733377923014,36.742905868916566,3,4.456383745519904,67.01660862649544,average
85.40374603470575,23.837399701878518,37.14679826690259,5,6.996410753311347,55.15182337818667,average
61.81216039088178,24.841550519384107,24.4767996335146,10,9.89951978250248,66.56976222305946,average
74.98450458505884,49.505982549442315,33.74643164834154,9,3.0315495145521467,90.83616459776343,high
85.03439662856945,11.6043676564993,10.405247361109735,6,4.509097716619726,52.3603407131224,at_risk
80.12545034320351,44.681259844897944,35.44384185638169,9,5.32042639579077,97.12573909917543,high
94.25959364753288,33.14701634289574,46.53147790304947,8,2.2421393831804655,60.51194612788906,average
86.3477452647578,27.54461676758362,34.50293873379277,8,1.729347494185511,99.14821956701829,average
66.51737708325719,39.01030641660546,44.947943738653805,1,8.46750579689462,90.31653325203774,average
62.82274989601719,29.466757656988115,38.95892221864375,9,9.791149355448276,88.51423204884341,average
85.69677112825262,44.93692952326642,14.822336656147609,6,4.642525574466928,59.07428042639701,at_risk
61.06045242166487,46.02807456045034,46.09813229143367,9,1.7888485257518796,40.52663271687577,average
83.43102325093852,26.868837074938217,12.657753774230995,3,1.5923058462151882,62.927974529559265,at_risk
97.6092096569983,21.073111889402064,31.35869890191055,3,9.021863857242689,58.10856217976162,average
83.01896711503517,33.69401314373449,15.685484951738307,6,5.174328247549119,42.243819424527835,at_risk
75.52679704826087,46.49453382466764,10.468264429236163,9,3.8802458490615273,70.32191539035578,average
85.73152873769413,18.42648756022666,26.88137040510556,7,5.288151441154596,64.1818786769642,at_risk
78.33011561966066,34.91866334253931,21.80162830616625,3,3.864736852231126,78.07338806449148,at_risk
81.8246715726374,35.26240880370082,29.44001975190412,3,5.40132197776858,77.27117933164499,average
97.658592351061,39.32452089661124,33.08799546938204,2,8.736007572261432,47.24479815380081,average
75.44410551203097,15.262707405090392,11.749562892357893,9,6.330712339558861,98.61793276759735,at_risk
98.44762255295657,38.63299858728354,14.920131804949825,3,7.251883955291579,51.215885766486814,average
96.21402567824255,46.36130082662564,32.34569585801701,5,4.282036086109029,66.71644148588227,average
67.83164539157185,17.18732435480968,23.72669412690633,9,7.6465529065946685,69.28705260602409,average
62.77445203500662,19.501732996955106,39.16693950197792,8,6.999553763914351,88.7837678328472,average
64.03112005509706,48.855803761665584,36.09166594367758,2,2.076057979768508,45.953775765678806,average
60.72887302606199,17.23907810837959,43.82417451959627,3,6.153785678040261,65.7186567525119,at_risk
63.77771843023714,44.17540373478317,37.69971306676901,2,3.310691466787822,77.71013021417224,average
87.32027093665428,29.69111425792139,27.197243095605927,8,8.236861026702336,52.90933729744333,average
62.84754593840916,19.889242976127083,36.9186648957773,6,4.833439376202455,77.64807392596437,at_risk
72.75902521175045,44.829996050900455,21.01524697021674,6,9.952157486768385,95.41989025297916,average
93.79501243877817,27.81221020010662,22.252539951128508,9,1.832503941450674,99.85108787036049,average
60.93087742943303,30.59269415718761,41.55940639683173,8,8.023130764661428,41.947064607440545,average
92.57873930355743,24.369334775990627,27.856780656063286,4,7.063315601879408,54.135293694680655,average
71.27419099093599,33.7180340573971,41.9352136207341,4,7.907489475316349,58.618426947501845,average
64.72659310486625,16.54095490340091,42.89689494673114,9,3.767768159414107,63.94756602669797,average
87.86948661456603,25.643261466070427,44.30249350645135,1,5.428490404441606,54.535429455086046,average
85.15771387119536,48.7764928934115,46.66540943364829,2,8.168576677513375,52.20927967331875,average
95.09888054108211,20.3253373080451,27.23940882053185,2,3.092871984587695,97.27323054505,average
89.40284175215544,36.269466581651685,22.754672732845552,6,3.034298771097869,95.11129616623107,average
92.13923721539393,23.007602568987796,33.28794986376455,4,5.959458579654392,42.81955006018705,at_risk
71.28138290285226,40.93892502746402,24.846896937505104,10,5.712072215768702,60.32878129629089,average
67.09758175118891,15.234946428733993,34.042966672009314,3,3.5403622337163956,64.3089132207044,at_risk
90.02459006563433,48.79284180314179,38.223434505752984,3,3.682680854723405,54.3408720799566,average
92.27338957069057,28.15158165534557,37.536200739685476,3,3.5006064688590897,77.73237381929053,average
99.62020568002694,19.44201853385856,24.982115480804854,6,7.943608557986389,78.42284479865447,average
76.50470707645707,12.939869893200505,16.67440806795011,8,6.867107790062145,91.03025369971581,at_risk
74.88072343171133,16.79031620350163,27.2211735384883,7,8.491754650692275,84.45215610311307,average
91.05651842967987,30.790957942240706,15.70376576327635,4,9.779257254826197,72.55439961795733,average
73.63214161012071,23.48012705725145,45.60388140735233,4,5.267478666447878,79.2152062026652,average
97.23029302414258,43.15533463530438,23.835098429514296,10,1.6002449326490398,56.439326892581086,average
94.33651007372048,27.235500946472236,16.17838988893295,2,1.432830793708319,75.58337139804146,at_risk
77.15976109500073,19.948570903505196,11.017910396230036,1,3.6609853534445724,69.35363528499515,at_risk
90.03484271165989,34.68579946416121,35.83289545145937,9,9.392901304172058,48.00066803898223,average
90.1817149633873,38.27108867541783,35.47609269818973,2,5.708917494737874,54.552656594978245,average
64.12495475343731,16.681676316037994,23.624166663251668,8,3.4460786447211627,57.50160704329517,at_risk
96.10211626718267,16.704768651532707,12.868475553906041,9,4.592501150599176,95.45857402315347,average
80.21009489791429,11.466857077341718,26.385155795809283,4,6.387355966642037,53.82319836315337,at_risk
93.05829864430967,39.45608060262562,22.448699802535742,8,6.87654692324058,57.35463416918009,average
72.80198404122447,36.552181104872204,37.084825589400374,9,2.385275588046145,62.16124780536594,average
95.82092913984802,28.985235029992555,34.231169978107616,10,9.793285088906584,79.82456431752323,high
75.56806714936653,43.76681795876789,24.583749127901598,10,5.9029500428451,47.09430354832843,average
60.433506059211936,42.22680611800213,18.715702170199606,5,2.2211948601305136,97.23671274962656,average
96.21527905677056,33.414174575870085,49.52143864622367,7,9.042717280115204,91.93427320568587,high
63.65146707144534,44.73085122053035,28.160064847844595,10,1.6717458797148592,74.632964380537,average
72.7725455036166,18.23364840147073,37.530969431209485,4,9.169618898597614,80.4422720454974,average
98.0024786820322,14.476784775909115,15.622118703134431,1,9.969090906600842,40.99962827465296,at_risk
98.02428587750225,20.789984460679584,29.423587986375914,3,7.303886192408535,60.33668652090692,average
82.93751552493144,12.283474243572595,11.101468794778619,5,7.934024989665908,87.73961383968651,average
85.27348848679196,31.24678112004128,30.218204716417997,3,4.035725528207378,44.648978427543156,average
77.93782087913279,47.464227691798456,48.560696284708094,7,9.474191674605404,56.93883005264321,high
71.72843086792258,11.573741626740386,25.368268519432007,9,5.767425694975309,75.11780970005867,at_risk
73.14658181479663,14.884396560401072,11.559840502996463,6,7.591496019377994,55.38478166193651,at_risk
86.90073824308153,28.087961131337412,11.23823163677374,10,9.316969443201515,96.03867844867116,average
90.09498117750721,47.3550007011162,25.51947039787478,1,9.776619783779575,47.86351784825742,average
91.66316174903395,22.64624419907002,16.400997458527762,7,8.498839209370068,87.84366147446671,average
91.58472571178216,30.289392347535696,10.934083853127436,3,3.7271575628382703,70.47692151438449,average
63.64824412194761,11.662914362015684,40.24854455800707,5,9.698927648968741,85.01984654919735,average
79.77681218810326,15.933728038483554,28.340920355275628,10,6.653075781192146,58.642919698686846,average
62.30235040066577,49.46520491835388,21.569790878906183,4,9.375782287167638,70.86937613872233,average
81.98115529294942,48.60474785744182,46.00332732065923,10,7.084945232329167,91.41012098339058,high
77.66122005493509,10.197599237376384,14.645558408021024,5,3.7651506566294843,68.01268594738626,at_risk
95.508167310332,48.07247141692956,48.23675315821277,5,4.330220717285344,61.58319171461618,average
74.03660050208315,35.56479751262002,22.558668695094113,6,5.954245993926464,72.16932317516417,average
64.68268065710423,44.716731780800885,45.53614689234725,10,8.110133574038938,83.04176518218202,high
65.71966728211343,28.189594225354362,34.117715059178465,10,3.8618429620630144,66.61380072991017,average
90.46042526869888,30.62384114317001,43.0682943896595,6,6.217580495207729,96.33261850853637,high
84.72872253265044,29.55386321027681,49.360526528418575,8,4.110624942187614,57.69674944254052,average
64.04490704491161,36.67457030184417,21.53621751274983,8,8.341924641715964,68.52781637014722,average
63.364272244599896,15.586050190252516,48.44541941630372,9,5.200552843911554,85.41565956048649,average
88.0387652583648,11.198943594907117,25.579275796096816,8,1.690505441675967,81.34726542974549,at_risk
62.91052025456774,22.317197663647637,25.420476189476894,2,2.4944726933338273,91.81846314502937,at_risk
92.87440237161425,38.18723050946587,23.615484170180228,10,1.5499420085766906,99.80855084086653,average
88.24968908625985,18.074138084917934,31.656304293903407,1,5.493726514128927,65.61149972770536,average
63.25395122567599,36.93729733299669,16.165801727139485,10,1.9570356761340446,46.66905278699871,at_risk
63.39350856340768,48.79648184429082,32.14845941432045,2,2.027259723786689,41.82495284847808,average
99.46558314004702,13.756028631576736,31.66819249640016,2,9.469434340345394,83.61261436838629,average
74.9708318302448,36.90408472900505,40.4760725041948,3,8.853895649584498,92.44082027852295,average
74.82568588267563,27.750008772182845,43.34599847750342,10,5.068779371302294,53.24275515666512,average
92.5119826903001,44.72569017510021,27.617654012496963,7,9.872247887651852,49.50688223139436,average
97.88994309535434,17.085991577895435,22.09332997405975,2,1.001678753535968,43.73230549154146,at_risk
99.44004255291483,37.70503808904658,20.373395892683778,1,6.525815106460544,89.36217530303239,average
90.13512741035767,43.52461158592441,17.784953468194878,6,6.5478535963468305,58.68291639355506,average
75.05038342123663,47.78456877896093,12.305903287960994,9,5.1169875028289935,64.10181356558658,average
63.340028667946754,37.329921131585834,23.697919153388533,3,4.572531756408636,70.16501149657674,at_risk
91.08587663709747,29.886990560337093,20.80990768523133,6,5.098448219325468,90.36719405257304,average
82.3361699894322,34.713889608048554,48.65669543465629,3,4.734643924717124,79.0499932936891,average
76.96888036987906,44.756199379148725,32.308353050001756,1,7.574432297340694,76.90387779146869,average
96.25417540378945,32.82438986555319,23.891081561220304,5,2.2181989147595567,50.54032599735464,average
64.44789929224605,11.215482387873475,33.21870403974784,10,2.778752985320171,70.79139350258978,at_risk
79.70500417163436,47.23794782027911,15.56786805382782,4,2.624664055531812,82.9228610307193,average
60.454145790696764,37.58107004126245,27.761749968088118,7,3.362235266091381,98.3956529818295,average
78.74642567976505,37.06053543108986,35.04937285684255,6,5.72732576903425,52.084378552801134,average
62.25213102727349,18.627006095908687,29.555913271698056,10,2.0008787260439687,40.5726011840336,at_risk
64.75271665072287,36.355418809306286,26.07115202617297,7,8.813523657938537,44.51808601590818,average
64.7010498710842,25.75457622616634,49.75393555598793,5,3.676253781776251,62.55114791091876,at_risk
85.96841208464255,36.04931908165968,45.21259048595708,4,2.462841887218371,89.23267886475924,average
89.84179517061693,14.263721212319629,34.936238326377605,7,7.08059178638419,40.4285249060947,average
83.33475060388639,36.313812184121446,32.77509444729131,7,1.3427767053938735,67.40383557315042,average
98.48690193898167,49.97654903082666,34.826419192983366,6,6.579717083867478,59.75383692048367,average
74.99482318094816,11.928481554422241,18.05248431289733,8,7.283785876088498,43.14890260598366,at_risk
71.42848345127443,49.08696736885269,25.805509730572744,4,2.9342487824804726,67.01417720035704,average
94.7439651275784,26.276318428914823,11.578381315635973,10,1.3776766609927087,55.28492244020313,average
68.9438335407781,44.83013801349037,29.021841499473066,5,4.2728082302750465,61.11309006082038,average
98.52890157762445,41.29541936233094,31.720983358306526,4,1.8873480721774283,82.33691828705759,average
60.48617898759265,32.68065043946671,19.109989444128384,1,2.048300647060034,71.29305903465803,at_risk
98.79515306830555,39.537968370053065,48.56115388662055,8,3.288351083003781,47.4788457395688,average
61.72639647802305,45.14062245205392,46.37818443748968,1,3.659211321640834,97.68487242541835,average
95.64572454792284,26.165612866041318,38.88572941823624,5,5.769733069192785,78.1546459425843,average
81.108044363452,23.081326462529546,31.335465150614503,6,7.1055269695271175,85.9521055397519,average
99.71859184477202,36.70373542254339,44.7987663859074,6,6.334938467831663,44.75278900050225,average
62.95186258941595,42.31383767765034,15.226093752938517,5,2.335243035605651,42.823502767601134,at_risk
82.15417137605283,40.49140539106463,41.6203917709954,3,2.548774292073638,41.16688302208487,average
98.77210142476396,41.912545954345376,14.992832558673932,5,8.90892324813623,51.32764166640666,average
80.92391376680595,27.42333259251732,41.768426501976215,8,6.025170835577023,64.8645038631097,average
85.1759455254105,42.71336864700086,21.03070273005428,2,8.8294404960792,96.14956800416937,average
87.82994755938469,14.808362214824339,45.083623240727555,6,4.343918601878869,67.42357955594657,average
78.18164259071094,31.779563918433983,47.761683753015916,9,6.5296000668819145,57.41530632235177,average
85.10232320336254,10.230346419924864,15.951838776204625,8,5.712970744491496,73.7161152111798,at_risk
83.372572476924,22.98343319601081,28.50702420261574,8,3.8721114083841632,46.71607468808735,average
96.04632041963956,24.658461394855916,49.23949512650741,8,5.229238348302358,76.57035346029899,average
61.81785521365831,25.846907664370214,29.336297438925865,7,5.522417891442388,74.10591725983019,at_risk
71.2385275836892,37.81868826759449,44.54190090058181,8,2.806938772810107,87.51958200434258,average
98.01645936306235,25.54232405081383,33.54926088525279,6,3.8350933513905843,99.20125669702145,average
95.61055135563666,27.947744904901228,25.013196316784075,2,8.12268775456278,55.05240830296663,average
78.22627011142852,19.5017652349731,21.431342221034807,2,9.242094155087145,70.57938704822564,average
84.80530391206148,24.930071665173603,18.128923643443493,8,4.238146841907695,94.53192437914021,at_risk
71.0952473192453,19.090785090526058,40.47192765510789,1,3.7627505398811634,87.11139306537048,at_risk
67.52484638895045,12.927836950737746,25.461620272921117,6,2.756774481146943,69.24437818604845,at_risk
78.54793619759928,34.13794373525512,30.451018488030044,6,7.106420517855231,96.72229897688666,average
74.13408912104211,36.728511942200655,29.693019200047278,4,3.9078973149970357,43.43420161100856,at_risk
83.34624447403488,34.779613840384584,33.09116116932525,10,9.889745851892696,95.85991718275504,high
63.10938547859939,28.539761752022894,44.62308582498209,3,3.931163218575579,43.03044354296839,at_risk
98.97579230664667,25.19143120716919,49.22957374333718,3,4.547224421043653,72.83828464688105,high
99.44842977918412,44.53334598287301,26.303368342952677,1,6.430007765908313,93.42645688006515,average
87.9264685607898,30.763271405448723,43.10075688425212,3,8.215158638721745,55.763256613678166,average
81.44385465376482,29.16727510518924,40.58111178618871,4,5.225667988110703,68.33490993670951,average
72.38110465145311,11.025682632257428,32.94115805822293,5,4.803904304100625,59.459732748218,at_risk
92.55180078827794,23.649913105046252,48.24188574447732,3,9.960740502353275,97.12863502458109,average
87.38924690215518,25.20782475143428,18.018980621136112,6,1.0944427702595,89.41873568518545,average
66.50467757379565,25.95291123587602,14.370568412384856,5,9.055587599661212,82.54009067958278,average
96.4370873797537,33.206894769093296,44.15847867821689,3,2.342267433457637,75.25761919690652,average
92.90148971692676,31.34410186907514,27.56599266534993,6,8.07332748588022,89.23550735944889,high
97.99199653167696,34.316203711737785,43.87875416828242,6,6.561384038616682,63.53602249141282,average
89.0287803355344,40.59533046168513,45.723608207816596,8,4.076625569482829,66.85311130636372,high
84.5366078374316,42.51942954864374,12.498303744762858,2,8.864874599689166,83.80010326485169,average
76.72972145162475,38.724923049059775,45.33859051944243,1,1.116165051828928,61.465285797622855,at_risk
97.30913933416053,48.22094783819739,27.932762214776886,4,3.040215868674313,43.83405652290243,high
94.64255558001634,10.729303307054465,30.41729956016929,7,6.102035166245824,44.46007653316429,average
61.808746804247576,17.831119427341843,35.06370044372841,10,4.163880340447282,46.92176807834223,average
61.05467897989008,10.302514999125684,47.05530426920347,3,6.4933974578649485,92.18087940061977,average
75.05853467512199,35.898988566184116,10.76464377719056,3,1.2169917406780013,68.33358554537226,at_risk
92.4221332312733,45.92122195799948,29.073738732712684,5,2.048130374335413,82.77294216068418,average
99.49104517259778,19.73929186305197,37.50888169722243,5,2.143866161965953,63.5745601362936,average
66.01667564414113,47.081381791852266,38.90827830792914,10,2.7035528132440847,55.52265684493807,average
83.7652286140854,12.410695611582433,37.70129726148432,3,5.133982967204885,60.83153005373272,at_risk
75.23563426524086,47.37744107222057,15.377405176324874,9,7.769158295892141,87.65094071903101,average
98.79657591258413,24.064907489585377,21.97582353486725,4,9.14984954136011,77.5129675018863,average
93.68475692542835,14.05683313796866,24.34862101668054,3,8.518352772558215,96.25838679747412,at_risk
93.53314818844552,29.434870367453026,42.1774883071802,2,2.771990845981152,80.78228671461004,average
78.7477263917988,20.271062708820317,21.15039489658212,10,4.970354970075691,74.21089790528163,average
76.5927800935066,21.394916078476914,18.428198554688127,9,2.794704379826815,76.61176053915007,at_risk
70.93628287722825,22.29159859705146,48.29792076152385,4,3.380246350004717,96.54228636810487,average
62.25501986603709,42.121035913306535,10.354531404538756,3,5.531922833606975,87.29205579200237,at_risk
94.58889505020213,31.566451067010178,49.91283422727913,7,1.6129812225117028,41.44247424198627,average
92.51604036520311,22.452307966240145,37.07285195429583,8,2.9635689663394587,72.04838176814184,average
99.98870693144522,34.41335133243673,43.13877197796468,2,9.418403451764055,81.30030469279389,average
99.86547348295622,38.64602696892774,21.784775853847727,7,5.195046633926401,84.9219087063493,average
82.2172682241051,20.90496002934135,10.572611106682398,5,5.00847873380085,52.7885271588362,at_risk
90.75949660722043,26.54196406101406,39.5147807424612,5,1.13110439276151,92.03064126708114,average
97.79062919529713,14.875443733477901,43.36578388002703,3,3.2265977235251118,97.35058883050982,average
93.98589562709645,17.245973981387213,39.61904527814077,5,8.796631923839632,54.20291835069219,average
69.8939240697279,37.24471415859931,15.714011492033544,2,2.481655854328019,92.95692745103474,at_risk
78.02176541240374,17.257533907825078,40.13711689027876,4,4.73612445581249,45.818725750965726,at_risk
65.1663766060598,31.006535346682405,40.75691128430564,6,1.1289781528030112,43.34241016691471,at_risk
98.1620410903489,38.36185046889731,36.3416206268022,1,5.305019335035002,47.75342800616496,average
84.2469853780352,14.275076923789754,40.644637311823445,10,1.1891899605359544,43.46446476802216,at_risk
69.1457122201385,32.692488785156144,43.836857587109286,4,8.3764859775922,90.70073422934655,average
86.86802737623427,20.262511348054552,34.544164569498335,6,8.423683907383932,43.543008667496316,average
84.72512961831583,48.517075009503195,13.544188558787162,9,8.08967969472133,56.29985148181933,high
74.32650872131362,29.341825868796988,29.505112386688435,2,3.550276620020064,46.22538061215138,at_risk
64.54230368798517,42.23970199100633,13.105973386864203,7,8.535134963996363,57.7253221788259,average
86.86292782371198,32.00906168625047,26.301721241297233,6,5.886983193447424,45.43356805605523,at_risk
80.81230803615173,11.736501314192767,26.284259565025106,2,4.364272979803022,80.08019504458085,at_risk
90.89273566942558,35.326055023760894,12.640393765609662,8,6.627969637338097,47.99960898055451,average
80.80654004447973,48.05613368826628,23.952821358779172,7,1.111069414543366,91.11075555033327,average
94.08726001274161,34.06447280585325,14.439923951652593,5,2.2866478984067693,89.03146304359845,average
82.07627355097942,42.767554377071605,42.329408400368884,5,7.680641843532365,40.81970112823657,average
82.43751886141546,45.36825853393631,47.90752103857883,7,3.197454478445377,93.74358133090688,average
95.06614410633381,19.1231908779573,12.892659010317544,9,6.382082055958747,41.736659004602025,average
76.13931464849588,18.481793596329066,48.20460829166806,9,4.465923425407267,54.3787470974534,average
65.36060913802562,34.43923955403967,30.903063973469806,9,8.693252009193353,41.9433482665597,average
61.15130705253356,26.441138792268188,21.982627118154955,6,9.571737753969792,60.15060922235896,at_risk
90.20549022694476,43.59445211466881,13.07448301104654,10,8.952082555331714,70.8319915427963,average
84.8123820541386,46.000924935920445,30.02497072281671,6,3.43557995224237,87.79869214090829,average
88.16319072396894,24.136855172108724,41.780621779629946,3,2.7474658214147403,60.27889302819017,average
68.51856646035642,19.47482235897928,38.283459090667925,1,5.269914042586615,82.329401480387,at_risk
65.45485902347079,41.221020609754476,12.00904045855895,7,1.0660073575256224,51.25026742713882,at_risk
60.58178662671528,20.992241421925442,12.916073414716141,4,1.2322845357686356,85.03590740464759,at_risk
74.02350235226388,42.90457274054714,26.114931305305483,1,5.979615756607001,54.15979635455425,average
83.59670747418532,26.94953014595051,21.811619761917733,8,5.684044637487574,48.61268535662607,average
75.68976180398928,36.70199597165882,19.295372922241913,6,9.95123790131734,51.12453102244326,average
77.49899688094916,13.821412553386727,21.240179956348545,6,2.816576518273823,50.92378773291132,at_risk
96.16634777974994,34.954372987062925,42.139309731875386,2,3.3229353624442157,70.77177276261946,at_risk
73.93021868093201,28.070707149489166,47.16912214527416,1,2.0218657809365803,90.68785487128876,average
80.55957956639243,33.46433852701897,26.204107781102657,2,9.257887086883702,44.77630461955034,average
91.34612050964571,16.720568309794537,46.244440085299885,4,8.000301200126057,82.41737910960536,average
75.8617112928508,39.47494979776728,22.85982804991528,2,8.401052003111626,79.26078757917145,average
84.88346800911494,44.51188310172914,29.057479453751665,1,9.124874091680578,92.35119710976174,high
94.4945483498698,18.669592003631024,19.04115991263999,7,5.7240998805325445,54.648853630414436,average
97.98082494630569,13.828582220806469,35.61904168703376,8,5.060738723056513,67.00659152110177,average
65.88293923716152,10.945543441853456,49.15924460699236,6,3.9735232629905486,95.54964246661103,at_risk
97.06350500645978,35.67886001773064,34.13972384173515,4,6.302931529130699,79.59960700811902,high
79.68465172318153,34.28376144355123,24.312563364541955,6,5.088505571108403,63.32610477169581,at_risk
70.32977553195833,31.8678965085628,35.91269783962113,3,5.064090279450176,47.88474297131611,at_risk
78.36543024953045,19.277883844639017,14.916827138615503,8,9.43235077358025,55.74910047403546,average
99.20130301141909,25.636239836220586,45.546363210615944,10,9.856283628512172,74.87292864936299,average
79.70472375971478,33.77905340744692,30.123358031193455,2,8.168359503966226,83.09007685363082,average
73.15006441150032,29.870674354366777,27.97398968158568,5,7.810822812222355,47.46531321111361,average
85.33603417266903,49.51142080859549,33.434591538140765,1,7.125023456011913,75.97583560264324,average
69.60582475112773,15.457590102269325,34.9913545115761,6,2.4946736710016233,73.02107673032506,average
63.03453312434656,37.80578216190375,12.871032249060521,2,1.5319523878808907,70.83732680144249,at_risk
65.15518887642597,26.172750724171685,37.304688848936095,4,7.216536836019368,81.40738706092048,average
65.1218335583109,27.12798459702459,19.67726721262118,6,7.559076000309184,90.24697570500771,average
66.07610774049178,38.70391062632705,38.55810530026359,10,1.4227569198832581,59.379380990612106,average
65.5530869059764,37.69744605297478,42.90139177536787,8,9.352465752059633,93.34073140665757,average
85.63498979212858,49.65023974808753,42.15834030210081,8,1.8202657550020978,49.63801675711304,high
67.27520337596579,15.13577157816501,32.100038696315565,6,3.5731048039408213,50.38143218506986,at_risk
73.82669133295452,14.164385975366653,30.806795692430047,4,7.05150831518834,56.00632381743544,average
95.87153639624047,38.97355268514964,15.715038453576469,8,2.528853349640287,47.17185217282467,at_risk
78.95846561051489,33.13547668025636,41.01384601612543,8,1.4987429959801999,53.81915348097266,average
86.70230954084109,20.966426662392234,20.856375217868575,10,3.980318402477348,46.384705774170676,average
66.8927948480652,13.176774759559464,29.867816912717863,1,7.893744173696612,89.30514501912342,at_risk
67.69156075234683,13.426329983857222,21.37096371710067,4,4.723108110867344,48.338139513197476,at_risk
61.63474465065916,45.76763498656473,15.353134519987726,4,6.876756297171454,84.8378534535914,average
66.75740252288658,17.674692988749715,35.182307875669466,7,6.21657187505323,42.874832074800025,average
71.14361356127834,22.93486248462083,12.173281392916152,7,1.1999663382302237,96.91121965083491,at_risk
67.08041937106987,19.06625608907952,39.945809365048,8,9.89685988341136,82.66960525166597,at_risk
63.548101350282224,24.199852233277493,22.703471810444668,5,1.3728527993744897,40.40779291516671,at_risk
64.82543484402403,12.776953709843735,10.005387720179414,7,9.710224638836365,85.83139001201283,average
78.43115072130902,30.762391636330815,30.44516556948919,8,5.9487776052795835,70.84491524597112,average
68.2533487362317,12.704502543688596,11.874076341104125,9,9.668431243585598,86.76191022010718,at_risk
74.57079444192301,42.014260312894464,21.04678231283598,3,2.032782394724519,71.34980853343531,at_risk
80.13669083419427,19.34848327641732,38.27905949822865,3,5.413676672669618,78.46149145812129,at_risk
87.61579314517462,31.600476584180424,12.507584864874634,4,2.5255368267945277,87.17989932370243,at_risk
61.57248559364396,45.20316350245833,43.5735396942401,5,1.4587738932019816,64.3064832752714,average
91.9764159563617,36.03509476188776,10.152796906343324,10,6.557762035560804,40.16248898922713,average
85.11601557963631,31.318311462053412,19.87295476807609,1,2.870050788655223,90.99678975671131,at_risk
63.270361277954876,22.973350124615024,39.63616224608286,7,6.289273164587914,62.85342175747975,average
94.94314496427108,23.320076522327916,22.65080598917227,9,2.0112803375408705,69.76256356099498,average
96.83489602127253,36.7794782079276,14.07569552264054,8,3.987878242894325,40.46599852923812,average
62.44311839419455,49.7655744488467,24.409356752017114,5,8.034693022479225,69.52552062100588,average
